sn,b2,b3,b4,b5,b6,b7,b8,b9,b10,b11,class
22812,569,716,521,897,2626,3706,3728,3731,1352,734,Roshan
22813,605,744,555,981,3188,4247,4400,4532,1629,835,Roshan
22814,594,794,577,1234,2666,3511,4304,3616,2106,1328,Roshan
22815,583,734,546,936,2529,3324,3516,3437,1451,810,Roshan
22816,594,794,577,1234,2666,3511,4304,3616,2106,1328,Roshan
22817,676,870,807,952,2572,3444,3542,3792,1652,960,Roshan
22818,789,1024,1038,1160,2801,3750,3576,3935,1877,1182,Roshan
22819,806,981,1056,1143,2277,2753,2532,2958,1562,1071,Roshan
22820,607,753,555,960,2937,3895,4288,4372,1612,891,Roshan
22821,572,736,608,952,2572,3444,3616,3792,1652,960,Roshan
22822,608,761,578,963,2899,4007,4468,4123,1587,901,Roshan
22823,568,772,664,1138,2233,2933,3648,2948,1526,1101,Roshan
22824,696,827,780,1132,2144,2534,3104,2596,1751,1356,Roshan
22825,592,763,609,936,2529,3324,3426,3437,1451,810,Roshan
22826,636,762,618,1123,2255,2949,3648,2981,1570,1120,Roshan
22827,569,716,521,897,2626,3706,3728,3731,1352,734,Roshan
22828,776,947,932,1133,2249,2673,2264,2992,1599,1140,Roshan
22829,621,727,555,1143,2277,2753,3602,2958,1562,1071,Roshan
22830,634,763,565,1128,2539,3314,4156,3365,1648,1110,Roshan
22831,612,744,516,981,3188,4247,4332,4532,1629,835,Roshan
22832,621,727,555,1143,2277,2753,3602,2958,1562,1071,Roshan
22833,650,798,665,1133,2249,2673,3718,2992,1599,1140,Roshan
22834,596,788,551,960,2937,3895,4472,4372,1612,891,Roshan
22835,630,763,601,943,2341,2896,3386,3194,1383,846,Roshan
22836,648,784,633,1140,2417,3233,4176,3246,1651,1171,Roshan
22837,914,1174,1494,1649,2279,2557,2832,3011,2621,1886,Roshan
22838,801,1005,1023,1138,2233,2933,2462,2948,1526,1101,Roshan
22839,862,974,1032,1114,2394,2855,2766,3258,1609,1077,Roshan
22840,847,1080,1332,1649,2279,2557,2898,3011,2621,1886,Roshan
22841,776,1007,1078,1143,2277,2753,2428,2958,1562,1071,Roshan
22842,617,783,666,1123,2255,2949,3830,2981,1570,1120,Roshan
22843,763,965,1086,1234,2666,3511,3256,3616,2106,1328,Roshan
22844,594,794,577,1234,2666,3511,4304,3616,2106,1328,Roshan
22845,601,757,532,991,2981,4217,4408,4325,1658,900,Roshan
22846,608,775,560,991,2981,4217,4448,4325,1658,900,Roshan
22847,610,763,590,1160,2801,3750,4256,3935,1877,1182,Roshan
22848,607,753,555,960,2937,3895,4288,4372,1612,891,Roshan
22849,648,784,633,1140,2417,3233,4176,3246,1651,1171,Roshan
22850,667,822,828,1089,2556,3466,3518,3591,1815,1060,Roshan
22851,630,808,695,1160,2801,3750,3746,3935,1877,1182,Roshan
22852,601,738,528,963,2899,4007,4388,4123,1587,901,Roshan
22853,905,1108,1402,1649,2279,2557,2912,3011,2621,1886,Roshan
22854,789,1024,1038,1160,2801,3750,3576,3935,1877,1182,Roshan
22855,605,744,555,981,3188,4247,4400,4532,1629,835,Roshan
22856,858,1108,1368,1373,2433,3129,3044,3227,2173,1505,Roshan
22857,596,764,546,981,3188,4247,4460,4532,1629,835,Roshan
22858,610,763,590,1160,2801,3750,4256,3935,1877,1182,Roshan
22859,650,802,727,1304,2220,2594,3162,2757,1808,1280,Roshan
22860,641,799,615,1140,2417,3233,4068,3246,1651,1171,Roshan
22861,832,1074,1016,1254,2326,2746,2732,2981,1734,1204,Roshan
22862,766,1016,943,1251,2205,2476,2600,2673,1676,1135,Roshan
22863,971,1164,1184,1470,2105,2391,2332,2443,1934,1522,Roshan
22864,752,975,890,1181,2188,2638,2678,2756,1616,1077,Roshan
22865,794,966,979,1491,2146,2473,2562,2590,1893,1475,Roshan
22866,766,1016,943,1251,2205,2476,2600,2673,1676,1135,Roshan
22867,744,939,858,1181,2188,2638,2684,2756,1616,1077,Roshan
22868,893,1122,1122,1458,2039,2284,2356,2423,1951,1564,Roshan
22869,819,954,979,1468,2203,2489,2600,2615,1929,1453,Roshan
22870,780,983,963,1399,2120,2445,2496,2601,1924,1463,Roshan
22871,774,986,874,1262,2276,2689,2784,2885,1602,1061,Roshan
22872,786,954,989,1534,2159,2486,2510,2596,1911,1510,Roshan
22873,772,975,880,1262,2276,2689,2774,2885,1602,1061,Roshan
22874,1080,1376,1504,1618,2211,2490,2460,2635,2141,1774,Roshan
22875,789,1028,978,1492,2179,2509,2610,2653,1916,1467,Roshan
22876,755,936,882,1214,2053,2434,2474,2590,1655,1101,Roshan
22877,770,955,899,1294,2174,2566,2690,2728,1690,1155,Roshan
22878,768,960,879,1315,2260,2616,2706,2756,1767,1239,Roshan
22879,808,1066,968,1364,2260,2706,2626,2808,1831,1312,Roshan
22880,1046,1346,1432,1534,2159,2486,2490,2596,1911,1510,Roshan
22881,1026,1250,1386,1491,2146,2473,2486,2590,1893,1475,Roshan
22882,780,923,879,1205,2096,2465,2514,2622,1613,1088,Roshan
22883,760,935,892,1216,2105,2525,2458,2609,1673,1127,Roshan
22884,772,980,877,1181,2188,2638,2770,2756,1616,1077,Roshan
22885,843,1096,1040,1315,2260,2616,2678,2756,1767,1239,Roshan
22886,899,1092,1142,1544,2023,2260,2388,2326,2019,1690,Roshan
22887,736,966,902,1214,2053,2434,2366,2590,1655,1101,Roshan
22888,934,1138,1160,1400,2178,2551,2434,2674,1806,1330,Roshan
22889,785,1022,965,1446,2326,2590,2632,2766,1970,1468,Roshan
22890,761,952,874,1268,2223,2663,2668,2878,1631,1079,Roshan
22891,763,976,906,1467,2188,2509,2562,2649,1877,1410,Roshan
22892,849,1048,988,1446,2326,2590,2584,2766,1970,1468,Roshan
22893,849,1013,1003,1440,2166,2466,2526,2608,1904,1437,Roshan
22894,755,954,871,1268,2223,2663,2720,2878,1631,1079,Roshan
22895,789,1028,978,1492,2179,2509,2610,2653,1916,1467,Roshan
22896,794,972,905,1491,2146,2473,2612,2590,1893,1475,Roshan
22897,752,946,887,1181,2188,2638,2648,2756,1616,1077,Roshan
22898,780,923,879,1205,2096,2465,2514,2622,1613,1088,Roshan
22899,775,1001,922,1258,2140,2571,2546,2730,1686,1125,Roshan
22900,843,1048,1036,1315,2260,2616,2598,2756,1767,1239,Roshan
22901,771,1013,927,1364,2260,2706,2758,2808,1831,1312,Roshan
22902,772,986,906,1262,2276,2689,2796,2885,1602,1061,Roshan
22903,752,972,861,1181,2184,2636,2688,2801,1605,1054,Roshan
22904,802,1024,912,1315,2260,2616,2840,2756,1767,1239,Roshan
22905,755,936,882,1214,2053,2434,2474,2590,1655,1101,Roshan
22906,802,1024,912,1315,2260,2616,2840,2756,1767,1239,Roshan
22907,847,1038,1018,1216,2105,2525,2434,2609,1673,1127,Roshan
22908,816,1020,976,1258,2146,2569,2546,2718,1671,1158,Roshan
22909,1058,1310,1410,1507,2184,2451,2458,2588,1950,1525,Roshan
22910,775,1001,922,1258,2140,2571,2546,2730,1686,1125,Roshan
22911,760,935,892,1216,2105,2525,2458,2609,1673,1127,Roshan
22912,766,970,870,1294,2174,2566,2710,2728,1690,1155,Roshan
22913,786,954,989,1534,2159,2486,2510,2596,1911,1510,Roshan
22914,911,1136,1112,1503,2116,2338,2392,2471,2014,1625,Roshan
22915,736,966,902,1214,2053,2434,2366,2590,1655,1101,Roshan
22916,789,1028,978,1492,2179,2509,2610,2653,1916,1467,Roshan
22917,772,986,906,1262,2276,2689,2796,2885,1602,1061,Roshan
22918,928,1160,1212,1440,2166,2466,2388,2608,1904,1437,Roshan
22919,744,996,926,1507,2184,2451,2496,2588,1950,1525,Roshan
22920,778,1028,935,1467,2188,2509,2622,2649,1877,1410,Roshan
22921,744,952,839,1181,2184,2636,2666,2801,1605,1054,Roshan
22922,744,996,926,1507,2184,2451,2496,2588,1950,1525,Roshan
22923,838,1046,979,1440,2166,2466,2570,2608,1904,1437,Roshan
22924,752,963,885,1258,2140,2571,2658,2730,1686,1125,Roshan
22925,766,1016,943,1251,2205,2476,2600,2673,1676,1135,Roshan
22926,794,972,905,1491,2146,2473,2612,2590,1893,1475,Roshan
22927,971,1164,1184,1470,2105,2391,2332,2443,1934,1522,Roshan
22928,1046,1346,1432,1534,2159,2486,2490,2596,1911,1510,Roshan
22929,1038,1292,1378,1468,2203,2489,2530,2615,1929,1453,Roshan
22930,948,1204,1222,1470,2105,2391,2332,2443,1934,1522,Roshan
22931,1082,1310,1480,1507,2184,2451,2498,2588,1950,1525,Roshan
22932,786,965,942,1492,2179,2509,2566,2653,1916,1467,Roshan
22933,843,1096,1040,1315,2260,2616,2678,2756,1767,1239,Roshan
22934,802,1024,912,1315,2260,2616,2840,2756,1767,1239,Roshan
22935,761,952,874,1268,2223,2663,2668,2878,1631,1079,Roshan
22936,749,961,891,1268,2223,2663,2706,2878,1631,1079,Roshan
22937,744,955,865,1258,2146,2569,2630,2718,1671,1158,Roshan
22938,775,1001,922,1258,2140,2571,2546,2730,1686,1125,Roshan
22939,794,972,905,1491,2146,2473,2612,2590,1893,1475,Roshan
22940,835,1074,1080,1311,2171,2600,2578,2707,1758,1292,Roshan
22941,768,957,906,1258,2146,2569,2598,2718,1671,1158,Roshan
22942,770,955,899,1294,2174,2566,2690,2728,1690,1155,Roshan
22943,948,1162,1152,1470,2105,2391,2236,2443,1934,1522,Roshan
22944,816,1020,976,1258,2146,2569,2546,2718,1671,1158,Roshan
22945,752,972,861,1181,2184,2636,2688,2801,1605,1054,Roshan
22946,900,1102,1134,1342,2059,2343,2260,2532,1773,1303,Roshan
22947,764,969,889,1181,2184,2636,2742,2801,1605,1054,Roshan
22948,744,955,865,1258,2146,2569,2630,2718,1671,1158,Roshan
22949,770,995,938,1481,2154,2404,2410,2562,2037,1569,Roshan
22950,794,966,979,1491,2146,2473,2562,2590,1893,1475,Roshan
22951,811,1004,904,1337,1685,1849,2284,1913,1756,1434,Roshan
22952,897,1122,1198,1466,1638,1734,1766,1777,1887,1734,Roshan
22953,733,971,809,1250,1780,2037,2380,2116,1616,1255,Roshan
22954,832,1036,1094,1329,1527,1622,1654,1616,1646,1501,Roshan
22955,900,1058,1140,1356,1821,1969,1758,2125,1779,1397,Roshan
22956,897,1122,1198,1466,1638,1734,1766,1777,1887,1734,Roshan
22957,836,1008,1046,1329,1527,1622,1594,1616,1646,1501,Roshan
22958,864,1028,1032,1270,1718,1871,1690,1975,1656,1305,Roshan
22959,847,1036,1132,1324,1742,1934,1788,2008,1698,1355,Roshan
22960,835,1108,1184,1411,1775,1923,2198,2059,1897,1611,Roshan
22961,841,1014,1090,1373,1517,1636,1612,1648,1687,1520,Roshan
22962,822,999,1064,1250,1762,1933,1678,2047,1653,1238,Roshan
22963,846,1058,1098,1373,1517,1636,1636,1648,1687,1520,Roshan
22964,769,1056,929,1384,1961,2145,2420,2218,1792,1492,Roshan
22965,830,977,1016,1212,1782,1963,1818,2063,1611,1227,Roshan
22966,915,1108,1146,1415,1679,1805,1734,1888,1839,1663,Roshan
22967,885,1072,1164,1365,1611,1669,1642,1706,1755,1608,Roshan
22968,849,1076,1082,1321,1865,2109,2022,2199,1772,1317,Roshan
22969,915,1114,1144,1342,1548,1636,1726,1705,1739,1577,Roshan
22970,738,951,814,1250,1762,1933,2148,2047,1653,1238,Roshan
22971,788,956,878,1356,1821,1969,2186,2125,1779,1397,Roshan
22972,828,1022,1090,1345,1550,1671,1692,1671,1707,1475,Roshan
22973,846,1003,1064,1308,1479,1599,1614,1609,1637,1451,Roshan
22974,846,1007,1072,1329,1527,1622,1602,1616,1646,1501,Roshan
22975,782,979,899,1321,1865,2109,2352,2199,1772,1317,Roshan
22976,833,990,1046,1328,1916,2139,1764,2313,1870,1381,Roshan
22977,935,1146,1196,1415,1679,1805,1822,1888,1839,1663,Roshan
22978,770,937,859,1292,1663,1868,2222,1933,1736,1507,Roshan
22979,910,1092,1166,1370,1619,1727,1744,1841,1845,1645,Roshan
22980,893,1066,1122,1410,1618,1699,1720,1804,1790,1592,Roshan
22981,896,1066,1146,1322,1816,1954,1774,2100,1703,1328,Roshan
22982,902,1078,1188,1370,1619,1727,1772,1841,1845,1645,Roshan
22983,776,929,952,1198,1698,1815,1612,2022,1555,1178,Roshan
22984,882,1058,1152,1410,1618,1699,1688,1804,1790,1592,Roshan
22985,830,977,1016,1212,1782,1963,1818,2063,1611,1227,Roshan
22986,896,1030,1144,1356,1821,1969,1760,2125,1779,1397,Roshan
22987,824,1022,1078,1329,1527,1622,1670,1616,1646,1501,Roshan
22988,828,1022,1090,1345,1550,1671,1692,1671,1707,1475,Roshan
22989,913,1056,1130,1340,1515,1593,1672,1605,1726,1581,Roshan
22990,770,1017,916,1321,1865,2109,2440,2199,1772,1317,Roshan
22991,903,1090,1158,1342,1548,1636,1720,1705,1739,1577,Roshan
22992,930,1070,1124,1373,1517,1636,1662,1648,1687,1520,Roshan
22993,869,1054,1138,1415,1593,1685,1738,1719,1772,1607,Roshan
22994,845,1098,1082,1321,1865,2109,1998,2199,1772,1317,Roshan
22995,915,1108,1146,1415,1679,1805,1734,1888,1839,1663,Roshan
22996,845,1098,1082,1321,1865,2109,1998,2199,1772,1317,Roshan
22997,833,1016,1064,1308,1479,1599,1644,1609,1637,1451,Roshan
22998,840,1050,1072,1379,1724,1815,2160,1900,1747,1503,Roshan
22999,755,938,862,1280,1728,1918,2214,2028,1668,1277,Roshan
23000,913,1056,1130,1340,1515,1593,1672,1605,1726,1581,Roshan
23001,846,1003,1064,1308,1479,1599,1614,1609,1637,1451,Roshan
23002,893,1084,1172,1365,1611,1669,1704,1706,1755,1608,Roshan
23003,822,999,1064,1250,1762,1933,1678,2047,1653,1238,Roshan
23004,839,998,1040,1259,1692,1831,1634,1937,1664,1318,Roshan
23005,935,1146,1196,1415,1679,1805,1822,1888,1839,1663,Roshan
23006,830,977,1016,1212,1782,1963,1818,2063,1611,1227,Roshan
23007,930,1070,1124,1373,1517,1636,1662,1648,1687,1520,Roshan
23008,684,844,697,1198,1698,1815,2040,2022,1555,1178,Roshan
23009,842,1016,1036,1280,1728,1918,1690,2028,1668,1277,Roshan
23010,873,1080,1114,1322,1816,1954,1776,2100,1703,1328,Roshan
23011,893,1070,1130,1415,1593,1685,1704,1719,1772,1607,Roshan
23012,842,1016,1036,1280,1728,1918,1690,2028,1668,1277,Roshan
23013,774,921,978,1198,1698,1815,1588,2022,1555,1178,Roshan
23014,904,1064,1144,1340,1515,1593,1708,1605,1726,1581,Roshan
23015,897,1122,1198,1466,1638,1734,1766,1777,1887,1734,Roshan
23016,896,1030,1144,1356,1821,1969,1760,2125,1779,1397,Roshan
23017,733,971,809,1250,1780,2037,2380,2116,1616,1255,Roshan
23018,738,951,814,1250,1762,1933,2148,2047,1653,1238,Roshan
23019,759,1008,918,1324,1742,1934,2248,2008,1698,1355,Roshan
23020,795,955,919,1250,1780,2037,1924,2116,1616,1255,Roshan
23021,758,947,891,1280,1728,1918,2198,2028,1668,1277,Roshan
23022,810,996,1082,1212,1782,1963,1794,2063,1611,1227,Roshan
23023,782,979,899,1321,1865,2109,2352,2199,1772,1317,Roshan
23024,845,1098,1082,1321,1865,2109,1998,2199,1772,1317,Roshan
23025,893,1066,1122,1410,1618,1699,1720,1804,1790,1592,Roshan
23026,890,1088,1172,1410,1618,1699,1728,1804,1790,1592,Roshan
23027,871,1062,1142,1379,1724,1815,1740,1900,1747,1503,Roshan
23028,913,1056,1130,1340,1515,1593,1672,1605,1726,1581,Roshan
23029,896,1030,1144,1356,1821,1969,1760,2125,1779,1397,Roshan
23030,863,1042,1064,1319,1564,1705,1660,1707,1626,1448,Roshan
23031,863,1068,1118,1379,1724,1815,1694,1900,1747,1503,Roshan
23032,885,1072,1164,1365,1611,1669,1642,1706,1755,1608,Roshan
23033,805,952,898,1250,1780,2037,1914,2116,1616,1255,Roshan
23034,840,1050,1072,1379,1724,1815,2160,1900,1747,1503,Roshan
23035,869,1054,1138,1415,1593,1685,1738,1719,1772,1607,Roshan
23036,838,1011,1012,1328,1628,1725,1826,1848,1673,1383,Roshan
23037,919,1058,1174,1415,1593,1685,1732,1719,1772,1607,Roshan
23038,871,1062,1142,1379,1724,1815,1740,1900,1747,1503,Roshan
23039,964,1160,1246,1438,1745,1953,2014,1933,1781,1545,Roshan
23040,900,1058,1140,1356,1821,1969,1758,2125,1779,1397,Roshan
23041,590,818,851,1088,2515,3099,3340,3172,1732,1146,sattar
23042,379,608,441,868,2286,2604,2500,2744,1267,699,sattar
23043,377,591,418,884,2277,2699,2622,2758,1270,735,sattar
23044,374,612,381,866,2759,3242,3386,3424,1352,782,sattar
23045,410,659,460,964,2295,2642,2792,2771,1359,810,sattar
23046,331,641,382,866,2759,3242,3576,3424,1352,782,sattar
23047,421,632,479,923,2134,2618,2570,2542,1291,755,sattar
23048,455,613,488,980,2650,3240,3298,3283,1468,877,sattar
23049,374,589,350,884,2494,3098,3480,3074,1364,707,sattar
23050,438,675,507,1088,2515,3099,3438,3172,1732,1146,sattar
23051,374,612,381,866,2759,3242,3386,3424,1352,782,sattar
23052,276,556,279,934,2595,3050,3660,3181,1365,747,sattar
23053,377,591,418,884,2277,2699,2622,2758,1270,735,sattar
23054,536,750,700,1069,2206,2448,2480,2564,1431,912,sattar
23055,329,597,279,866,2759,3242,3858,3424,1352,782,sattar
23056,401,636,444,884,2277,2699,2700,2758,1270,735,sattar
23057,307,623,321,899,2444,3062,3352,3027,1368,759,sattar
23058,333,579,297,855,2448,3031,3332,2982,1324,691,sattar
23059,331,641,382,866,2759,3242,3576,3424,1352,782,sattar
23060,362,623,386,934,2595,3050,3260,3181,1365,747,sattar
23061,379,614,460,908,2229,2535,2724,2679,1286,739,sattar
23062,449,675,525,925,2097,2469,2420,2425,1272,726,sattar
23063,295,573,333,934,2595,3050,3542,3181,1365,747,sattar
23064,364,612,407,934,2595,3050,3248,3181,1365,747,sattar
23065,365,582,462,868,2286,2604,2564,2744,1267,699,sattar
23066,410,659,460,964,2295,2642,2792,2771,1359,810,sattar
23067,449,664,518,925,2097,2469,2390,2425,1272,726,sattar
23068,438,675,507,1088,2515,3099,3438,3172,1732,1146,sattar
23069,379,614,460,908,2229,2535,2724,2679,1286,739,sattar
23070,319,589,309,855,2448,3031,3294,2982,1324,691,sattar
23071,360,659,405,899,2444,3062,3076,3027,1368,759,sattar
23072,394,608,441,908,2229,2535,2540,2679,1286,739,sattar
23073,333,609,295,866,2759,3242,4092,3424,1352,782,sattar
23074,394,608,441,908,2229,2535,2540,2679,1286,739,sattar
23075,329,597,279,866,2759,3242,3858,3424,1352,782,sattar
23076,394,608,441,908,2229,2535,2540,2679,1286,739,sattar
23077,374,612,381,866,2759,3242,3386,3424,1352,782,sattar
23078,331,641,382,866,2759,3242,3576,3424,1352,782,sattar
23079,379,603,408,899,2444,3062,3226,3027,1368,759,sattar
23080,333,579,297,855,2448,3031,3332,2982,1324,691,sattar
23081,331,641,382,866,2759,3242,3576,3424,1352,782,sattar
23082,362,623,386,934,2595,3050,3260,3181,1365,747,sattar
23083,449,664,518,925,2097,2469,2390,2425,1272,726,sattar
